院校名称,省份,专业组名称,投档线,最低投档排名,,,,,,,,,,,,,,,
北方民族大学,宁夏,第502组,505,80767,,,,,,,,,,,,,,,
北方民族大学,宁夏,第501组,502,84644,,,,,,,,,,,,,,,
海南热带海洋学院,海南,第502组,506,79867,,,,,,,,,,,,,,,
海南热带海洋学院,海南,第504组,500,86628,,,,,,,,,,,,,,,
海南热带海洋学院,海南,第503组,473,119759,,,,,,,,,,,,,,,
西昌学院,四川,第501组,506,79928,,,,,,,,,,,,,,,
西昌学院,四川,第502组,494,94114,,,,,,,,,,,,,,,
武夷学院,福建,第502组,506,79985,,,,,,,,,,,,,,,
武夷学院,福建,第501组,502,84517,,,,,,,,,,,,,,,
渭南师范学院,陕西,第508组,506,80071,,,,,,,,,,,,,,,
渭南师范学院,陕西,第50B组,502,85078,,,,,,,,,,,,,,,
渭南师范学院,陕西,第501组,502,85195,,,,,,,,,,,,,,,
渭南师范学院,陕西,第507组,501,86248,,,,,,,,,,,,,,,
渭南师范学院,陕西,第50D组,499,87987,,,,,,,,,,,,,,,
渭南师范学院,陕西,第506组,498,89928,,,,,,,,,,,,,,,
渭南师范学院,陕西,第502组,496,91362,,,,,,,,,,,,,,,
渭南师范学院,陕西,第509组,496,91384,,,,,,,,,,,,,,,
渭南师范学院,陕西,第505组,494,94399,,,,,,,,,,,,,,,
渭南师范学院,陕西,第503组,493,95383,,,,,,,,,,,,,,,
渭南师范学院,陕西,第504组,491,97369,,,,,,,,,,,,,,,
渭南师范学院,陕西,第50A组,491,97661,,,,,,,,,,,,,,,
渭南师范学院,陕西,第50C组,489,100923,,,,,,,,,,,,,,,
汉江师范学院,湖北,第502组,506,80185,,,,,,,,,,,,,,,
汉江师范学院,湖北,第501组,503,83704,,,,,,,,,,,,,,,
西北民族大学,甘肃,第501组,506,80295,,,,,,,,,,,,,,,
黑龙江八一农垦大学,黑龙江,第504组,506,80452,,,,,,,,,,,,,,,
黑龙江八一农垦大学,黑龙江,第503组,493,95408,,,,,,,,,,,,,,,
黑龙江八一农垦大学,黑龙江,第501组,493,95722,,,,,,,,,,,,,,,
黑龙江八一农垦大学,黑龙江,第505组,490,99305,,,,,,,,,,,,,,,
黑龙江八一农垦大学,黑龙江,第502组,483,107142,,,,,,,,,,,,,,,
浙江万里学院,浙江,第502组,505,80780,,,,,,,,,,,,,,,
浙江万里学院,浙江,第501组,495,93448,,,,,,,,,,,,,,,
哈尔滨商业大学,黑龙江,第503组,505,80843,,,,,,,,,,,,,,,
哈尔滨商业大学,黑龙江,第502组,497,90821,,,,,,,,,,,,,,,
哈尔滨商业大学,黑龙江,第501组,495,92920,,,,,,,,,,,,,,,
哈尔滨商业大学,黑龙江,第504组,493,95711,,,,,,,,,,,,,,,
太原工业学院,山西,第501组,505,81125,,,,,,,,,,,,,,,
山西农业大学,山西,第501组,505,81359,,,,,,,,,,,,,,,
山西农业大学,山西,第502组,501,85498,,,,,,,,,,,,,,,
山西农业大学,山西,第503组,498,89499,,,,,,,,,,,,,,,
"遵义医科大学医学与
科技学院",贵州,第501组,505,81367,,,,,,,,,,,,,,,
晋中学院,山西,第501组,505,81763,,,,,,,,,,,,,,,
晋中学院,山西,第502组,487,102290,,,,,,,,,,,,,,,
三明学院,福建,第502组,504,82081,,,,,,,,,,,,,,,
三明学院,福建,第501组,494,93932,,,,,,,,,,,,,,,
井冈山大学,江西,第501组,504,82215,,,,,,,,,,,,,,,
井冈山大学,江西,第502组,503,83847,,,,,,,,,,,,,,,
井冈山大学,江西,第503组,488,101798,,,,,,,,,,,,,,,
长春工程学院,吉林,第502组,504,82334,,,,,,,,,,,,,,,
长春工程学院,吉林,第501组,496,92222,,,,,,,,,,,,,,,
河北水利电力学院,河北,第502组,503,83142,,,,,,,,,,,,,,,
河北水利电力学院,河北,第501组,500,87145,,,,,,,,,,,,,,,
天津体育学院,天津,第501组,503,83273,,,,,,,,,,,,,,,
贵州师范学院,贵州,第504组,503,83432,,,,,,,,,,,,,,,
贵州师范学院,贵州,第503组,501,85472,,,,,,,,,,,,,,,
贵州师范学院,贵州,第501组,499,88409,,,,,,,,,,,,,,,
贵州师范学院,贵州,第502组,494,94884,,,,,,,,,,,,,,,
内蒙古农业大学,内蒙古,第502组,503,83478,,,,,,,,,,,,,,,
内蒙古农业大学,内蒙古,第501组,490,99363,,,,,,,,,,,,,,,
哈尔滨金融学院,黑龙江,第503组,503,83571,,,,,,,,,,,,,,,
哈尔滨金融学院,黑龙江,第502组,485,105687,,,,,,,,,,,,,,,
哈尔滨金融学院,黑龙江,第501组,482,108483,,,,,,,,,,,,,,,
河南工学院,河南,第502组,503,83592,,,,,,,,,,,,,,,
河南工学院,河南,第501组,482,109319,,,,,,,,,,,,,,,
山西工程技术学院,山西,第501组,503,83643,,,,,,,,,,,,,,,
赣南医科大学,江西,第503组,503,83984,,,,,,,,,,,,,,,
赣南医科大学,江西,第505组,497,90642,,,,,,,,,,,,,,,
赣南医科大学,江西,第506组,493,96072,,,,,,,,,,,,,,,
赣南医科大学,江西,第504组,484,106641,,,,,,,,,,,,,,,
内蒙古财经大学,内蒙古,第502组,503,84000,,,,,,,,,,,,,,,
内蒙古财经大学,内蒙古,第501组,502,84419,,,,,,,,,,,,,,,
湖南人文科技学院,湖南,第503组,502,84802,,,,,,,,,,,,,,,
湖南人文科技学院,湖南,第501组,501,85720,,,,,,,,,,,,,,,
河北金融学院,河北,第502组,502,84852,,,,,,,,,,,,,,,
河北金融学院,河北,第501组,501,86286,,,,,,,,,,,,,,,
河北金融学院,河北,第504组,499,88477,,,,,,,,,,,,,,,
河北金融学院,河北,第503组,496,91867,,,,,,,,,,,,,,,
新疆财经大学,新疆,第503组,502,85211,,,,,,,,,,,,,,,
新疆财经大学,新疆,第502组,496,91341,,,,,,,,,,,,,,,
新疆财经大学,新疆,第501组,485,105796,,,,,,,,,,,,,,,
"重庆电子科技职业大
学",重庆,第502组,501,85593,,,,,,,,,,,,,,,
"重庆电子科技职业大
学",重庆,第501组,497,90734,,,,,,,,,,,,,,,
"重庆电子科技职业大
学",重庆,第503组,495,93169,,,,,,,,,,,,,,,
山西工学院,山西,第501组,501,85597,,,,,,,,,,,,,,,
太原师范学院,山西,第501组,501,85634,,,,,,,,,,,,,,,
太原师范学院,山西,第504组,500,86892,,,,,,,,,,,,,,,
太原师范学院,山西,第502组,490,99650,,,,,,,,,,,,,,,
太原师范学院,山西,第503组,487,102591,,,,,,,,,,,,,,,
"杭州电子科技大学信
息工程学院",浙江,第501组,501,85714,,,,,,,,,,,,,,,
"杭州电子科技大学信
息工程学院",浙江,第502组,497,90887,,,,,,,,,,,,,,,
绵阳师范学院,四川,第501组,501,86190,,,,,,,,,,,,,,,
吉林建筑大学,吉林,第502组,501,86243,,,,,,,,,,,,,,,
吉林建筑大学,吉林,第501组,498,89267,,,,,,,,,,,,,,,
济宁医学院,山东,第501组,501,86373,,,,,,,,,,,,,,,
右江民族医学院,广西,第503组,500,86551,,,,,,,,,,,,,,,
右江民族医学院,广西,第502组,496,91826,,,,,,,,,,,,,,,
右江民族医学院,广西,第501组,476,116939,,,,,,,,,,,,,,,
内蒙古工业大学,内蒙古,第502组,500,86885,,,,,,,,,,,,,,,
内蒙古工业大学,内蒙古,第501组,492,96151,,,,,,,,,,,,,,,
贵州商学院,贵州,第502组,500,87112,,,,,,,,,,,,,,,
贵州商学院,贵州,第501组,484,106831,,,,,,,,,,,,,,,
菏泽学院,山东,第502组,500,87220,,,,,,,,,,,,,,,
菏泽学院,山东,第501组,498,89542,,,,,,,,,,,,,,,
廊坊师范学院,河北,第501组,500,87273,,,,,,,,,,,,,,,
廊坊师范学院,河北,第502组,488,101058,,,,,,,,,,,,,,,
泰山学院,山东,第501组,500,87371,,,,,,,,,,,,,,,
泰山学院,山东,第502组,487,102823,,,,,,,,,,,,,,,
周口师范学院,河南,第501组,500,87427,,,,,,,,,,,,,,,
"大连医科大学中山学
院",辽宁,第502组,499,87872,,,,,,,,,,,,,,,
"大连医科大学中山学
院",辽宁,第503组,482,108437,,,,,,,,,,,,,,,
"大连医科大学中山学
院",辽宁,第501组,476,116541,,,,,,,,,,,,,,,
"大连医科大学中山学
院",辽宁,第504组,469,124635,,,,,,,,,,,,,,,
兰州文理学院,甘肃,第501组,499,87944,,,,,,,,,,,,,,,
福建技术师范学院,福建,第501组,499,88121,,,,,,,,,,,,,,,
福建技术师范学院,福建,第502组,497,91034,,,,,,,,,,,,,,,
滇西应用技术大学,云南,第502组,499,88141,,,,,,,,,,,,,,,
滇西应用技术大学,云南,第503组,483,107440,,,,,,,,,,,,,,,
滇西应用技术大学,云南,第501组,477,115537,,,,,,,,,,,,,,,
安阳工学院,河南,第504组,499,88321,,,,,,,,,,,,,,,
安阳工学院,河南,第502组,491,98298,,,,,,,,,,,,,,,
安阳工学院,河南,第501组,489,100565,,,,,,,,,,,,,,,
安阳工学院,河南,第503组,488,101052,,,,,,,,,,,,,,,
重庆工程学院,重庆,第501组,499,88386,,,,,,,,,,,,,,,
重庆工程学院,重庆,第502组,499,88416,,,,,,,,,,,,,,,
"电子科技大学成都学
院",四川,第502组,499,88407,,,,,,,,,,,,,,,
"电子科技大学成都学
院",四川,第501组,487,102605,,,,,,,,,,,,,,,
洛阳师范学院,河南,第501组,499,88414,,,,,,,,,,,,,,,
六盘水师范学院,贵州,第502组,499,88450,,,,,,,,,,,,,,,
六盘水师范学院,贵州,第501组,486,103752,,,,,,,,,,,,,,,
山东工商学院,山东,第501组,499,88501,,,,,,,,,,,,,,,
保定学院,河北,第502组,499,88539,,,,,,,,,,,,,,,
保定学院,河北,第501组,480,110948,,,,,,,,,,,,,,,
甘肃农业大学,甘肃,第502组,499,88682,,,,,,,,,,,,,,,
甘肃农业大学,甘肃,第501组,496,92510,,,,,,,,,,,,,,,
广西科技师范学院,广西,第502组,498,89082,,,,,,,,,,,,,,,
广西科技师范学院,广西,第501组,497,90535,,,,,,,,,,,,,,,
广西科技师范学院,广西,第503组,492,96544,,,,,,,,,,,,,,,
"河北工业职业技术大
学",河北,第501组,498,89175,,,,,,,,,,,,,,,
"河北工业职业技术大
学",河北,第502组,480,111701,,,,,,,,,,,,,,,
山西大同大学,山西,第501组,498,89331,,,,,,,,,,,,,,,
九江学院,江西,第506组,498,89420,,,,,,,,,,,,,,,
九江学院,江西,第505组,494,94641,,,,,,,,,,,,,,,
九江学院,江西,第503组,488,100963,,,,,,,,,,,,,,,
九江学院,江西,第501组,486,104108,,,,,,,,,,,,,,,
九江学院,江西,第502组,484,105973,,,,,,,,,,,,,,,
九江学院,江西,第504组,456,140409,,,,,,,,,,,,,,,
陇东学院,甘肃,第501组,498,89855,,,,,,,,,,,,,,,
陇东学院,甘肃,第502组,490,98689,,,,,,,,,,,,,,,
陇东学院,甘肃,第504组,489,100683,,,,,,,,,,,,,,,
陇东学院,甘肃,第503组,482,109144,,,,,,,,,,,,,,,
咸阳师范学院,陕西,第503组,498,89931,,,,,,,,,,,,,,,
咸阳师范学院,陕西,第504组,493,94935,,,,,,,,,,,,,,,
咸阳师范学院,陕西,第501组,488,101778,,,,,,,,,,,,,,,
咸阳师范学院,陕西,第502组,471,122078,,,,,,,,,,,,,,,
乐山师范学院,四川,第501组,497,90523,,,,,,,,,,,,,,,
琼台师范学院,海南,第502组,497,90551,,,,,,,,,,,,,,,
琼台师范学院,海南,第501组,490,98909,,,,,,,,,,,,,,,
四川文理学院,四川,第502组,497,90561,,,,,,,,,,,,,,,
四川文理学院,四川,第501组,497,90756,,,,,,,,,,,,,,,
长春中医药大学,吉林,第502组,497,91136,,,,,,,,,,,,,,,
长春中医药大学,吉林,第501组,489,100324,,,,,,,,,,,,,,,
长春中医药大学,吉林,第503组,488,102125,,,,,,,,,,,,,,,
宁德师范学院,福建,第501组,497,91287,,,,,,,,,,,,,,,
"温州医科大学仁济学
院",浙江,第503组,496,91423,,,,,,,,,,,,,,,
"温州医科大学仁济学
院",浙江,第502组,483,108070,,,,,,,,,,,,,,,
"温州医科大学仁济学
院",浙江,第504组,482,109187,,,,,,,,,,,,,,,
"温州医科大学仁济学
院",浙江,第505组,479,113111,,,,,,,,,,,,,,,
"温州医科大学仁济学
院",浙江,第501组,471,122731,,,,,,,,,,,,,,,
上饶师范学院,江西,第504组,496,91453,,,,,,,,,,,,,,,
上饶师范学院,江西,第501组,486,104029,,,,,,,,,,,,,,,
上饶师范学院,江西,第502组,484,105971,,,,,,,,,,,,,,,
上饶师范学院,江西,第503组,482,108589,,,,,,,,,,,,,,,
宿州学院,安徽,第501组,496,91502,,,,,,,,,,,,,,,
宁夏师范大学,宁夏,第501组,496,91740,,,,,,,,,,,,,,,
郑州工程技术学院,河南,第501组,496,91753,,,,,,,,,,,,,,,
郑州工程技术学院,河南,第502组,490,99229,,,,,,,,,,,,,,,
郑州工程技术学院,河南,第503组,484,106378,,,,,,,,,,,,,,,
中原工学院,河南,第502组,496,91827,,,,,,,,,,,,,,,
中原工学院,河南,第501组,492,96479,,,,,,,,,,,,,,,
中原工学院,河南,第503组,466,128736,,,,,,,,,,,,,,,
池州学院,安徽,第502组,496,91834,,,,,,,,,,,,,,,
池州学院,安徽,第501组,489,100206,,,,,,,,,,,,,,,
沧州师范学院,河北,第501组,496,91844,,,,,,,,,,,,,,,
皖西学院,安徽,第501组,496,92043,,,,,,,,,,,,,,,
新疆警察学院,新疆,第502组,496,92044,,,,,,,,,,,,,,,
新疆警察学院,新疆,第503组,486,103641,,,,,,,,,,,,,,,
淮南师范学院,安徽,第501组,496,92066,,,,,,,,,,,,,,,
淮南师范学院,安徽,第502组,495,92971,,,,,,,,,,,,,,,
"南京特殊教育师范学
院",江苏,第502组,496,92123,,,,,,,,,,,,,,,
"南京特殊教育师范学
院",江苏,第501组,490,99039,,,,,,,,,,,,,,,
宝鸡文理学院,陕西,第501组,496,92152,,,,,,,,,,,,,,,
平顶山学院,河南,第501组,495,93587,,,,,,,,,,,,,,,
平顶山学院,河南,第502组,483,107243,,,,,,,,,,,,,,,
河北科技师范学院,河北,第502组,494,93871,,,,,,,,,,,,,,,
河北科技师范学院,河北,第501组,485,104719,,,,,,,,,,,,,,,
楚雄师范学院,湖北,第504组,494,93877,,,,,,,,,,,,,,,
楚雄师范学院,湖北,第503组,492,96769,,,,,,,,,,,,,,,
楚雄师范学院,湖北,第502组,481,110409,,,,,,,,,,,,,,,
楚雄师范学院,湖北,第501组,481,110485,,,,,,,,,,,,,,,
珠海科技学院,广东,第502组,494,93941,,,,,,,,,,,,,,,
珠海科技学院,广东,第501组,485,105182,,,,,,,,,,,,,,,
民政职业大学,北京,第501组,494,94127,,,,,,,,,,,,,,,
通化师范学院,吉林,第505组,494,94561,,,,,,,,,,,,,,,
通化师范学院,吉林,第502组,486,104297,,,,,,,,,,,,,,,
通化师范学院,吉林,第503组,482,109363,,,,,,,,,,,,,,,
通化师范学院,吉林,第501组,481,110537,,,,,,,,,,,,,,,
通化师范学院,吉林,第504组,471,122475,,,,,,,,,,,,,,,
重庆财经学院,重庆,第501组,494,94735,,,,,,,,,,,,,,,
重庆财经学院,重庆,第503组,486,104457,,,,,,,,,,,,,,,
许昌学院,河南,第501组,494,94756,,,,,,,,,,,,,,,
河南科技学院,河南,第502组,494,94860,,,,,,,,,,,,,,,
河南科技学院,河南,第501组,489,99926,,,,,,,,,,,,,,,
梧州学院,广西,第502组,493,95174,,,,,,,,,,,,,,,
梧州学院,广西,第503组,488,101845,,,,,,,,,,,,,,,
梧州学院,广西,第501组,487,103161,,,,,,,,,,,,,,,
黑龙江工程学院,黑龙江,第502组,493,95395,,,,,,,,,,,,,,,
黑龙江工程学院,黑龙江,第501组,489,100313,,,,,,,,,,,,,,,
龙岩学院,福建,第502组,493,95508,,,,,,,,,,,,,,,
龙岩学院,福建,第501组,490,99176,,,,,,,,,,,,,,,
兰州城市学院,甘肃,第504组,493,95599,,,,,,,,,,,,,,,
兰州城市学院,甘肃,第502组,484,107070,,,,,,,,,,,,,,,
兰州城市学院,甘肃,第501组,483,108064,,,,,,,,,,,,,,,
兰州城市学院,甘肃,第503组,474,119106,,,,,,,,,,,,,,,
忻州师范学院,山西,第504组,493,95779,,,,,,,,,,,,,,,
忻州师范学院,山西,第502组,485,104807,,,,,,,,,,,,,,,
忻州师范学院,山西,第501组,484,106328,,,,,,,,,,,,,,,
忻州师范学院,山西,第503组,483,107080,,,,,,,,,,,,,,,
商洛学院,陕西,第501组,493,95971,,,,,,,,,,,,,,,
商洛学院,陕西,第503组,492,96435,,,,,,,,,,,,,,,
商洛学院,陕西,第502组,482,109129,,,,,,,,,,,,,,,
榆林学院,陕西,第502组,493,96038,,,,,,,,,,,,,,,
榆林学院,陕西,第501组,489,100640,,,,,,,,,,,,,,,
榆林学院,陕西,第503组(农林类),488,101818,,,,,,,,,,,,,,,
榆林学院,陕西,第504组,482,109075,,,,,,,,,,,,,,,
安顺学院,贵州,第501组,492,96973,,,,,,,,,,,,,,,
"南京理工大学紫金学
院",江苏,第502组,492,97098,,,,,,,,,,,,,,,
"南京理工大学紫金学
院",江苏,第501组,484,106349,,,,,,,,,,,,,,,
豫章师范学院,江西,第502组,492,97143,,,,,,,,,,,,,,,
豫章师范学院,江西,第501组,485,105432,,,,,,,,,,,,,,,
北京城市学院,北京,第502组,491,97425,,,,,,,,,,,,,,,
北京城市学院,北京,第501组,479,112814,,,,,,,,,,,,,,,
北京城市学院,北京,第503组,477,115531,,,,,,,,,,,,,,,
桂林旅游学院,广西,第502组,491,97444,,,,,,,,,,,,,,,
桂林旅游学院,广西,第501组,477,115139,,,,,,,,,,,,,,,
兰州工业学院,甘肃,第501组,491,97601,,,,,,,,,,,,,,,
"南京航空航天大学金
城学院",江苏,第504组,491,97645,,,,,,,,,,,,,,,
"南京航空航天大学金
城学院",江苏,第503组,479,112595,,,,,,,,,,,,,,,
"南京航空航天大学金
城学院",江苏,第501组,475,118148,,,,,,,,,,,,,,,
"南京航空航天大学金
城学院",江苏,第502组,469,125612,,,,,,,,,,,,,,,
"广西农业职业技术大
学",广西,第501组,491,97756,,,,,,,,,,,,,,,
青海民族大学,青海,第502组,491,97762,,,,,,,,,,,,,,,
青海民族大学,青海,第501组,471,123033,,,,,,,,,,,,,,,
"南京医科大学康达学
院",江苏,第502组,491,97861,,,,,,,,,,,,,,,
"南京医科大学康达学
院",江苏,第504组,483,107815,,,,,,,,,,,,,,,
"南京医科大学康达学
院",江苏,第503组,479,112511,,,,,,,,,,,,,,,
"南京医科大学康达学
院",江苏,第501组,471,122876,,,,,,,,,,,,,,,
集美大学诚毅学院,福建,第501组,491,97968,,,,,,,,,,,,,,,
集美大学诚毅学院,福建,第502组,491,98296,,,,,,,,,,,,,,,
内蒙古科技大学,内蒙古,第504组,491,98287,,,,,,,,,,,,,,,
内蒙古科技大学,内蒙古,第501组,489,100645,,,,,,,,,,,,,,,
山西传媒学院,山西,第502组,491,98371,,,,,,,,,,,,,,,
山西传媒学院,山西,第501组,481,110270,,,,,,,,,,,,,,,
新余学院,江西,第503组,491,98485,,,,,,,,,,,,,,,
新余学院,江西,第502组,490,98954,,,,,,,,,,,,,,,
新余学院,江西,第504组,484,106040,,,,,,,,,,,,,,,
新余学院,江西,第501组,484,106892,,,,,,,,,,,,,,,
百色学院,广西,第503组,490,98670,,,,,,,,,,,,,,,
百色学院,广西,第501组,490,99664,,,,,,,,,,,,,,,
百色学院,广西,第502组,490,99712,,,,,,,,,,,,,,,
香港珠海学院,香港,第501组,490,99072,,,,,,,,,,,,,,,
吕梁学院,山西,第501组,490,99156,,,,,,,,,,,,,,,
吕梁学院,山西,第502组,482,109383,,,,,,,,,,,,,,,
吕梁学院,山西,第503组,481,110414,,,,,,,,,,,,,,,
玉林师范学院,广西,第502组,490,99259,,,,,,,,,,,,,,,
玉林师范学院,广西,第501组,483,107757,,,,,,,,,,,,,,,
长治学院,山西,第503组,490,99365,,,,,,,,,,,,,,,
长治学院,山西,第501组,478,114073,,,,,,,,,,,,,,,
内蒙古师范大学,内蒙古,第502组,490,99378,,,,,,,,,,,,,,,
内蒙古师范大学,内蒙古,第501组,486,103506,,,,,,,,,,,,,,,
赣南科技学院,江西,第502组,490,99379,,,,,,,,,,,,,,,
赣南科技学院,江西,第501组,485,105656,,,,,,,,,,,,,,,
"兰州石化职业技术大
学",甘肃,第501组,489,99879,,,,,,,,,,,,,,,
"兰州石化职业技术大
学",甘肃,第502组,482,109019,,,,,,,,,,,,,,,
信阳师范大学,河南,第501组,489,99903,,,,,,,,,,,,,,,
"河北科技工程职业技
术大学",河北,第502组,489,99968,,,,,,,,,,,,,,,
"河北科技工程职业技
术大学",河北,第501组,489,100950,,,,,,,,,,,,,,,
"河北科技工程职业技
术大学",河北,第503组,482,109230,,,,,,,,,,,,,,,
佳木斯大学,新疆,第501组,489,100041,,,,,,,,,,,,,,,
佳木斯大学,新疆,第502组,483,107878,,,,,,,,,,,,,,,
佳木斯大学,新疆,第503组,482,108510,,,,,,,,,,,,,,,
广州理工学院,广东,第501组,489,100089,,,,,,,,,,,,,,,
赣东学院,江西,第502组,489,100133,,,,,,,,,,,,,,,
赣东学院,江西,第503组,487,102977,,,,,,,,,,,,,,,
赣东学院,江西,第501组,484,106243,,,,,,,,,,,,,,,
浙江药科职业大学,浙江,第501组,489,100338,,,,,,,,,,,,,,,
内蒙古民族大学,内蒙古,第503组,489,100358,,,,,,,,,,,,,,,
内蒙古民族大学,内蒙古,第504组,484,105949,,,,,,,,,,,,,,,
内蒙古民族大学,内蒙古,第502组,483,107228,,,,,,,,,,,,,,,
内蒙古民族大学,内蒙古,第501组,483,108168,,,,,,,,,,,,,,,
唐山师范学院,河北,第502组,489,100419,,,,,,,,,,,,,,,
唐山师范学院,河北,第501组,488,102038,,,,,,,,,,,,,,,
玉溪师范学院,云南,第501组,489,100671,,,,,,,,,,,,,,,
吉林化工学院,吉林,第503组,489,100735,,,,,,,,,,,,,,,
吉林化工学院,吉林,第502组,483,107991,,,,,,,,,,,,,,,
吉林化工学院,吉林,第501组,482,108609,,,,,,,,,,,,,,,
"中国矿业大学徐海学
院",江苏,第501组,489,100804,,,,,,,,,,,,,,,
"中国矿业大学徐海学
院",江苏,第502组,475,117239,,,,,,,,,,,,,,,
巢湖学院,安徽,第501组,488,100984,,,,,,,,,,,,,,,
商丘师范学院,河南,第503组,488,101158,,,,,,,,,,,,,,,
商丘师范学院,河南,第502组,486,104509,,,,,,,,,,,,,,,
商丘师范学院,河南,第501组,483,107482,,,,,,,,,,,,,,,
商丘师范学院,河南,第504组,483,108063,,,,,,,,,,,,,,,
茅台学院,贵州,第501组,488,101363,,,,,,,,,,,,,,,
茅台学院,贵州,第502组,486,104514,,,,,,,,,,,,,,,
茅台学院,贵州,第503组,482,108380,,,,,,,,,,,,,,,
茅台学院,贵州,第504组,479,112274,,,,,,,,,,,,,,,
黄山学院,安徽,第502组,488,101576,,,,,,,,,,,,,,,
黄山学院,安徽,第503组,485,105441,,,,,,,,,,,,,,,
黄山学院,安徽,第501组,484,106008,,,,,,,,,,,,,,,
枣庄学院,山东,第502组,488,101620,,,,,,,,,,,,,,,
枣庄学院,山东,第501组,486,104372,,,,,,,,,,,,,,,
喀什大学,新疆,第504组,488,101971,,,,,,,,,,,,,,,
喀什大学,新疆,第503组,481,109545,,,,,,,,,,,,,,,
喀什大学,新疆,第501组,479,112508,,,,,,,,,,,,,,,
喀什大学,新疆,第502组,478,113882,,,,,,,,,,,,,,,
江西飞行学院,江西,第502组,488,102010,,,,,,,,,,,,,,,
江西飞行学院,江西,第501组,480,111759,,,,,,,,,,,,,,,
"南京审计大学金审学
院",江苏,第502组,488,102117,,,,,,,,,,,,,,,
"南京审计大学金审学
院",江苏,第501组,479,112165,,,,,,,,,,,,,,,
"湖南中医药大学湘杏
学院",湖南,第501组,487,102238,,,,,,,,,,,,,,,
"上海财经大学浙江学
院",浙江,第502组,487,102449,,,,,,,,,,,,,,,
"上海财经大学浙江学
院",浙江,第503组,477,115542,,,,,,,,,,,,,,,
